,TSLA,BND,SPY
2015-02-18,0.0005383231478952588,0.002788862040668638,9.567577839986185e-05
2015-02-19,0.035459277020091884,-0.0008461769937643249,-0.0007143516115759585
2015-02-20,0.025506564298148016,0.0002418975360882758,0.0060007651800377815
2015-02-23,-0.04500019733692018,0.002057207919156756,-0.00014213702583409926
2015-02-24,-0.015578320500655551,0.004104962363838283,0.0028409696445590438
2015-02-25,-0.001714777553045277,0.0009619248321408591,-0.0008500065498565634
2015-02-26,0.016833573717678796,-0.0027631266041060476,-0.0011811927441910397
2015-02-27,-0.0185820116516362,0.0008436446503450323,-0.0034062475225078437
2015-03-02,-0.02955644716492234,-0.003232436784063153,0.006313204442558895
2015-03-03,0.011300918070464405,-0.001209857634086542,-0.004103578118676454
2015-03-04,0.014431779204036044,0.0,-0.0042157049020494775
2015-03-05,-0.008940979178158281,0.0006056615813310184,0.00109413675380865
2015-03-06,-0.03364400833280279,-0.005811750995472265,-0.014064345914842957
2015-03-09,-0.015473474370690798,0.0012186799752971211,0.004144640451134718
2015-03-10,-0.0029337926038629503,0.003890803979734514,-0.01622237089012668
2015-03-11,0.017969786081706296,0.0010911933720161304,-0.002341584053239809
2015-03-12,-0.013781390917263936,0.0007262287530571676,0.012714270670135752
2015-03-13,-0.012508496633278132,-0.0009679586870126045,-0.006132478463747426
2015-03-16,0.037205883869277256,0.001937100604019637,0.013360407015827303
2015-03-17,-0.00495657224609003,0.0008462632097860912,-0.002972376369096863
2015-03-18,0.030709164308927006,0.006155943495645522,0.012021615829082233
2015-03-19,-0.025210528438961433,-0.002999242359060461,-0.004561487356573357
2015-03-20,0.012420115455768377,0.002646797474559426,0.008827009936449137
2015-03-23,0.007825204316233458,0.0004804137912524098,-0.0019488093049014887
2015-03-24,0.010469325694766773,0.0016800482017245155,-0.0056187214054992385
2015-03-25,-0.036783689389238594,-0.001557588355723838,-0.01465416496568539
2015-03-26,-0.020020535165919506,-0.00323818089237482,-0.002381375112767481
2015-03-27,-0.028412417028683246,0.0009627448893134716,0.0022900087140820258
2015-03-30,0.030108169094502424,0.0012017109422843841,0.012199405083165527
2015-03-31,-0.009445338842494988,0.0010807475198446603,-0.00873942446012832
2015-04-01,-0.0062510704017435526,0.003979297150317196,-0.0035363204614399235
2015-04-02,0.018177920738268627,-0.001317364331914872,0.003597516742299689
2015-04-03,0.0,0.0,0.0
2015-04-06,0.06335084074758979,0.0008400620313300244,0.006733348840815667
2015-04-07,0.0007385693434276419,0.0005981731197421958,-0.002646454581783475
2015-04-08,0.02174665976455148,-0.0007178383418114942,0.003376903683890209
2015-04-09,0.011653015949509848,-0.0021563675445982478,0.004423497920715835
2015-04-10,0.0038555516327911654,-0.0004802906390737327,0.005457579539567492
2015-04-13,-0.005310595640134919,0.0002401672157226198,-0.004522948316751818
2015-04-14,-0.011059221524362783,0.001801974494420877,0.0019127295907632735
2015-04-15,0.0017834849910411954,0.0009582751867749373,0.004487232833208177
2015-04-16,-0.005437155028403029,-0.0002390753235176346,-0.00028540413024891187
2015-04-17,0.0004354513000803806,0.001676103086431624,-0.011503600440498252
2015-04-20,-0.007350472676152187,-0.0010761262681299177,0.009137168904524984
2015-04-21,0.02016856020521529,-0.0011968735173811806,-0.0011915843407912519
2015-04-22,0.04789641514821552,-0.003715960636840876,0.004914548955353926
2015-04-23,-0.0038279091473925053,0.001924718232925171,0.0025163449952152472
2015-04-24,-0.0007776197845633659,0.0015611175917091824,0.00232012852928154
2015-04-27,0.060065042656655576,-0.0007191821878231863,-0.004157851957133474
2015-04-28,-0.004621129472000773,-0.0031195499161916773,0.0031789935591248764
2015-04-29,0.00854744301337429,-0.0031293119610575904,-0.004114741761648277
2015-04-30,-0.027532837607318394,0.0010862647309657358,-0.01002029513739422
2015-05-01,-8.840630703377261e-05,-0.0030326587180051767,0.010841224964786011
2015-05-04,0.01982033262823535,-0.001454843970698949,0.002847422630650742
2015-05-05,0.010585201507501196,-0.0015783510682000346,-0.011451969967546605
2015-05-06,-0.01081772507834955,-0.0027959469944309756,-0.004116609809947103
2015-05-07,0.027643952080381284,0.002072264911486821,0.003989592642287487
2015-05-08,-0.000802367109835278,0.002677013054022126,0.013165950089816691
2015-05-11,0.012171892568897835,-0.005217697087271711,-0.004772807136216306
2015-05-12,0.021921607801995036,-0.00121967073438356,-0.002991360155541356
2015-05-13,-0.006374116918974937,-0.0004890206267786912,0.0001907062875750043
2015-05-14,0.0037831669775971744,0.0019548881124908934,0.010427789623392414
2015-05-15,0.019418271142708665,0.0040248558261541945,0.0010837660092979373
2015-05-18,-0.0003617094762363715,-0.00364377173178132,0.0031068138069667572
2015-05-19,-0.006472295749399448,-0.002194611947683889,-0.00032861356238300665
2015-05-20,-0.011289082211751178,0.0,-0.0007040721717341825
2015-05-21,0.005197378373454464,0.0031770164554572045,0.002912455999932728
2015-05-22,0.008590523912465953,-0.0006088066374492218,-0.0023890380835737135
2015-05-25,0.0,0.0,0.0
2015-05-26,-0.0010898750183484518,0.002436773142623805,-0.01075159470249909
2015-05-27,-0.00012128073379813475,0.00048625807851632175,0.009492483944772534
2015-05-28,0.016246998689338543,0.00012156836021093298,-0.0011285726523160289
2015-05-29,-0.0025849904207780883,0.0003647236653563368,-0.006212785068719917
2015-06-01,-0.005382784466743784,-0.003334523688080404,0.0020365109459972164
2015-06-02,-0.004409611340134401,-0.0028079757415329087,-0.0009926241454613072
2015-06-03,0.0025769365731915794,-0.00440828843275165,0.0026496855067206226
2015-06-04,-0.01232978096437809,0.002459186810673808,-0.008446676480982518
2015-06-05,0.013093670696398219,-0.003925490312197244,-0.0017136507377125687
2015-06-08,0.028698768522178453,0.001231729191192521,-0.006149436674450226
2015-06-09,-0.00113150446221999,-0.002953212708370234,-0.00014364199045857617
2015-06-10,-0.020703187995237737,-0.002097111810020813,0.011993240396982685
2015-06-11,0.0028321502750325855,0.004698768335334114,0.003223542789035694
2015-06-12,-0.0028638677326909834,-0.0007384644582100197,-0.007655042311142002
2015-06-15,-0.0012366685227346297,0.00012283952015956778,-0.004285181932514814
2015-06-16,0.010943373157369374,0.0025859316004099853,0.005451396713729961
2015-06-17,0.028800573289696096,0.0003684115647208941,0.0016171377271287923
2015-06-18,0.005683373161624372,-0.000736234514836509,0.010399303944879978
2015-06-19,0.0023674530537807215,0.0028258885502778774,-0.0044390869372561426
2015-06-22,-0.010361630404811084,-0.004778182799985653,0.005122967011643498
2015-06-23,0.030332307745169373,-0.0023393873387030917,0.0007078704123741897
2015-06-24,-0.009339929636816735,0.0018512053816328589,-0.007262666480644775
2015-06-25,0.013651601690611415,-0.0013551567313332402,-0.0030403577546722627
2015-06-26,-0.006324607704336294,-0.0018501009635631949,-0.00019075908844745637
2015-06-29,-0.018982328906347767,0.005065996530625672,-0.020970063589818344
2015-06-30,0.02381499635902573,-0.0009829948436452796,0.002093188774892951
2015-07-01,0.003317596250232091,-0.0024291543809208394,0.008015575695830002
2015-07-02,0.04038639915454456,0.002472430140619375,-0.0009157750990415048
2015-07-03,0.0,0.0,0.0
2015-07-06,-0.001071274437522196,0.003452229248322558,-0.0028461767523974
2015-07-07,-0.04232804124569667,0.0009828853846503005,0.006289042870959216
2015-07-08,-0.04823057784907436,0.002823812237697343,-0.01677731677576777
2015-07-09,0.011609720385955313,-0.0033055647124242693,0.0018093696294352313
2015-07-10,0.004768851945843755,-0.004667173071573827,0.012591446782725724
2015-07-13,0.011614881028806812,-0.0023439878738135134,0.011036510896516694
2015-07-14,0.013312443878506386,0.0018548947409753325,0.004338486850412604
2015-07-15,-0.009448430502932648,0.002839593771385429,-0.00033250747969004735
2015-07-16,0.013452917723576485,0.0,0.008024324685032891
2015-07-17,0.029923479333326286,0.00012261132533697428,0.0008479070210953843
2015-07-20,0.027670547578698246,-0.0013531304020777402,0.0005177549774049162
2015-07-21,-0.054878507378390284,0.001848492880066388,-0.003950901842992072
2015-07-22,0.004123425201304931,0.00036938450363166453,-0.0017948751015565145
2015-07-23,-0.0025011922264167596,0.0023372181033955997,-0.005630040825719829
2015-07-24,-0.0066990980175530845,0.000612670605284471,-0.010371578503803103
2015-07-27,-0.046720231391331746,0.00196243196348056,-0.005817707343676148
2015-07-28,0.04667806507496031,-0.0017141751223422874,0.012283219119863853
2015-07-29,-0.003776200204621105,-0.0008569784909969735,0.006878712543651355
2015-07-30,0.011257673505236987,0.00036731124812217075,0.00023752737287030534
2015-07-31,-0.0023988239767867015,0.0034343391018110125,-0.0015180007742416901
2015-08-03,-0.023144884928617437,0.0023153057572962155,-0.003372890127498751
2015-08-04,0.02419330078904558,-0.0034218494152267187,-0.001954132427334665
2015-08-05,0.014458436896063187,-0.0015942587246043916,0.003295115798131798
2015-08-06,-0.08884613070827718,0.0006140923381454666,-0.008187422259309463
2015-08-07,-0.014707655017798138,0.0020867210144537296,-0.001920104936028344
2015-08-10,-0.005649254943673188,-0.002082375677367909,0.01259919710835744
2015-08-11,-0.015634065274604314,0.0038053012026271205,-0.009023285868337227
2015-08-12,0.0033702625495031224,-0.0003668081890871866,0.0011981930265061447
2015-08-13,0.018222278547613824,-0.002079258508611792,-0.001244336656153755
2015-08-14,0.0026389930841606013,-0.00036808590471371083,0.0036422126742998717
2015-08-17,0.04869422505161958,0.001839403064695544,0.005586840828759376
2015-08-18,0.022471468870960187,-0.0018360258730777401,-0.002896852346459089
2015-08-19,-0.02098032399177252,0.003555792144108505,-0.007905173978851487
2015-08-20,-0.05120474567775368,0.0008552795762331034,-0.020881605042297302
2015-08-21,-0.047113613026361856,0.001587440930475914,-0.030102492045538054
2015-08-24,-0.05156653613722739,-0.00024374291239837031,-0.04210689826589531
2015-08-25,0.005299957738899019,-0.003291802217000983,-0.011767514470302887
2015-08-26,0.021860631008791875,-0.0042811670770217525,0.03839382258299229
2015-08-27,0.08072407396744574,0.0013508413022937926,0.024735278734007604
2015-08-28,0.022593474526899193,0.0004909714300724843,4.988159060514974e-05
2015-08-31,0.00233425311787383,-0.0013487356857385668,-0.00807895295541905
2015-09-01,-0.04187746789935942,0.002435983309188261,-0.029847858249082315
2015-09-02,0.0379667326201818,-0.0007367172898942176,0.018980926705223222
2015-09-03,-0.008559158628931418,0.0007372604424091822,0.0007165158343851452
2015-09-04,-0.014822516253377382,0.0024552199146821163,-0.01513669593052347
2015-09-07,0.0,0.0,0.0
2015-09-08,0.0257924872165749,-0.0024492065739265545,0.02513104753139861
2015-09-09,0.002981841490309778,-0.0002457615743266528,-0.013371880672913172
2015-09-10,-0.0017275792568650639,-0.002087027416214804,0.0054417681924134875
2015-09-11,0.007083127758706009,0.002091392209093268,0.0045445009261431135
2015-09-14,0.011788685834209334,0.0002458219879255541,-0.0037106687022708806
2015-09-15,0.0015008533688181114,-0.004172839865780653,0.01249911069592713
2015-09-16,0.03423117949694654,-0.0006165986143720215,0.008667309640889131
2015-09-17,-0.000686427307326376,0.005673052295229741,-0.0022480180809079098
2015-09-18,-0.005532854221774852,0.0028202416878462255,-0.01634161985542315
2015-09-21,0.013736467307306599,-0.0036681898496013776,0.005167485768495572
2015-09-22,-0.012339109416155347,0.0018409420751066552,-0.012979470520348646
2015-09-23,0.000459842504490382,0.0,-0.0015987862748335635
2015-09-24,0.007890882645230857,0.00036758736571829154,-0.003615985924465659
2015-09-25,-0.02360137483948066,-0.0018366323830718567,-0.0002589403911332777
2015-09-28,-0.03300761554870424,0.002576457705946833,-0.02509714657925144
2015-09-29,-0.00716505256437161,0.0007336104079891381,0.0005847165121919407
2015-09-30,0.007095082009808129,0.001957310172510107,0.01865850069446262
2015-10-01,-0.03429950833940998,0.0005381037719613957,0.002609116094939523
2015-10-02,0.032057758124643954,0.003789576790280247,0.014938184498686669
2015-10-05,-0.005735797824596434,-0.0038971214860673564,0.017794554464181322
2015-10-06,-0.01905337856419076,0.001344794406697991,-0.003426424762240421
2015-10-07,-0.03934404066335062,0.0,0.008190838581886961
2015-10-08,-0.022590068231747584,-0.001587003071931714,0.009026609643817185
2015-10-09,-0.02659664782558413,-0.0001226714135551532,0.0005962225735591797
2015-10-12,-0.023154721971044956,0.0017124071309861932,0.0009436364763264482
2015-10-13,0.017023869860745666,0.000610756486275843,-0.006301844898997988
2015-10-14,-0.010809577491181055,0.003660300679796835,-0.004794184429721904
2015-10-15,0.020426012486898237,-0.001945556086917155,0.015354879152709833
2015-10-16,0.025755735523108614,-0.00036564336060718183,0.00454662906017278
2015-10-19,0.00480158072748571,0.0,0.0004913712885208366
2015-10-20,-0.06606755350432658,-0.001583847343025302,-0.0012780955948180628
2015-10-21,-0.013800880426347861,0.001830598134067385,-0.006203736026903606
2015-10-22,0.0077586303749297425,0.0017055445309359651,0.016893786706678737
2015-10-23,-0.01242211222596079,-0.002553711540813741,0.010961509293587746
2015-10-26,0.02950887527409196,0.0010974373628203082,-0.0024574525650647994
2015-10-27,-0.022809699646425874,0.0002431706050627369,-0.0019322563268161508
2015-10-28,0.012407945034625278,-0.002800182455327427,0.011374301143154408
2015-10-29,-0.006245254663083899,-0.003541180525785448,-0.0005741372491389063
2015-10-30,-0.022208650663342766,0.0022057765390577355,-0.004309890642248848
2015-11-02,0.03315139413174362,-0.001971967265957608,0.011831295747901871
2015-11-03,-0.025445558566223325,-0.0017190132676700998,0.0028991567920531036
2015-11-04,0.11173506172895453,0.0006153005319415872,-0.0030330874069407487
2015-11-05,0.0006043683865557536,-0.0018435719980751664,-0.0009982636497379849
2015-11-06,0.0025456895572166793,-0.003940037113379757,-0.0005234594551177807
2015-11-09,-0.030254799225420848,-0.0008656145025113249,-0.009331494661047213
2015-11-10,-0.0391869859962497,0.0011138880960170905,0.0023064984855007964
2015-11-11,0.011916854312549408,0.00012327642177223375,-0.003931562759508123
2015-11-12,-0.028026284636262333,0.00012326122656936,-0.013959633152934359
2015-11-13,-0.02700290247242554,0.0018530515402277459,-0.01122836036072361
2015-11-16,0.03436451812394292,0.0,0.01520676081768113
2015-11-17,-0.0014463979691021756,0.0011101277375544782,-0.0007292941243203233
2015-11-18,0.033037326654939525,-0.0004927239562400043,0.015865879065300348
2015-11-19,0.0033021410176179433,0.0013563996510457255,-0.0008623737707876833
2015-11-20,-0.008070393546729338,-0.0002468736110998737,0.003644479057553829
2015-11-23,-0.010272166508136338,0.00036980357334037706,-0.0011469047890780848
2015-11-24,0.0022961761034103745,0.0003689743733730211,0.0013391444063541869
2015-11-25,0.052187810783939304,0.00012315586365718723,-0.00014291402916610796
2015-11-26,0.0,0.0,0.0
2015-11-27,0.008578708564050963,0.0004921852534451876,0.0011462443582204163
2015-11-30,-0.005828773569144241,-0.0004919431262928597,-0.0041511562577213335
2015-12-01,0.03009640513952827,0.003783634808861347,0.009535570721411757
2015-12-02,-0.021923391675773063,-0.0012275802677207404,-0.010205162317226457
2015-12-03,0.0031036038358105422,-0.007745652433970407,-0.014002890189726114
2015-12-04,-0.010012412396463,0.003964887754073887,0.01950296012681174
2015-12-07,0.003255441103328094,0.0017281777395838915,-0.006058505273793036
2015-12-08,-0.01908015011055786,0.00024604330664090845,-0.006719642175403329
2015-12-09,-0.009703589724369799,-0.00036966584571795913,-0.007779551373603311
2015-12-10,0.011357503870956798,-0.00012335138608021712,0.0025807939048070327
2015-12-11,-0.044259422857554354,0.002711485965523286,-0.01938077344158584
2015-12-14,0.007188217785247586,-0.00467048581346674,0.0050525081369872105
2015-12-15,0.011483228662796385,-0.0011104757951008182,0.010497570394471856
2015-12-16,0.06069926383234869,-0.0011136034546885831,0.014632272831424764
2015-12-17,-0.004775935638145934,0.002104161656118597,-0.015238650257397457
2015-12-18,-0.01255404258485504,0.0022228016492320535,-0.01781464966953472
2015-12-21,0.009112170445755297,-0.0011085270152429993,0.008249259426243105
2015-12-22,-0.011222896648004466,-0.0013573005122780035,0.009074315705876801
2015-12-23,-0.001087238493853948,0.00012378223004239075,0.012383326832260844
2015-12-24,0.003787586036986701,0.0007432319581670566,-0.0016505821998761272
2015-12-25,0.0,0.0,0.0
2015-12-28,-0.007026053028503343,0.0,-0.0022848570688548397
2015-12-29,0.03599040660703223,-0.003093701855824249,0.010671643807590003
2015-12-30,0.003794452891639599,0.0006205467523108243,-0.007087485791955173
2015-12-31,0.008064193426244648,0.0019847202311229495,-0.010003553869980863
2016-01-01,0.0,0.0,0.0
2016-01-04,-0.06916383417344563,-0.0004948190241966799,-0.013979656320680656
2016-01-05,8.951501876963697e-05,0.0012386059603433086,0.0016911902538432333
2016-01-06,-0.019648196488239345,0.004454536155305888,-0.012613738860368984
2016-01-07,-0.015476613580219345,0.00012322146433874082,-0.023991709011288775
2016-01-08,-0.021562746019443524,0.001231498523217578,-0.01097633806679621
2016-01-11,-0.014928912731952182,-0.004182733973247199,0.000989487864045735
2016-01-12,0.01019968109607805,0.0025943749072034894,0.008068331251602556
2016-01-13,-0.04600657570629507,0.0024647233143444414,-0.024940172182886577
2016-01-14,0.029304524761110118,-0.0012298635343271913,0.016416473469618165
2016-01-15,-0.005771584676250496,0.001723904087083561,-0.02146593661470253
2016-01-18,0.0,0.0,0.0
2016-01-19,-0.0013171814898143008,-0.0012286334507870533,0.0013312217072249943
2016-01-20,-0.02940598345394596,0.0011064165459804265,-0.012814989730661308
2016-01-21,0.006391513633018819,-0.0006140799180792689,0.005601642468330281
2016-01-22,0.012901930307042342,-0.0003695004652864986,0.02051533526977045
2016-01-25,-0.030461596504509303,0.0,-0.015116286212017327
2016-01-26,-0.014359893464118478,0.0014765447325624237,0.013643110513675838
2016-01-27,-0.028363311180212625,0.0,-0.010883595974943705
2016-01-28,0.00866696594809202,0.000736433694179528,0.005209605817211305
2016-01-29,0.007907252180474389,0.002945691000799666,0.02437704333242796
2016-02-01,0.030020838930620908,-0.002035447899129905,-0.00036124411096361
2016-02-02,-0.07190002137704643,0.003440462596297156,-0.018022061797204336
2016-02-03,-0.05088083130264043,0.0007343854611210343,0.00599490527727764
2016-02-04,0.010664105137480506,0.0007341573024628456,0.0015679082128086108
2016-02-05,-0.07260598006471042,-0.0009785723340161034,-0.019049861674404034
2016-02-08,-0.08985239514773324,0.00428411095356851,-0.013461119197880955
2016-02-09,0.0017568447590106118,-0.00012238332140035446,5.369442917868561e-05
2016-02-10,-0.03089374112383303,0.0020721035575061997,-0.0008625600304013048
2016-02-11,0.04733064290572564,0.0006085018251347218,-0.013008166897279683
2016-02-12,0.0037881413094784655,-0.003282763122577914,0.020617070726622666
2016-02-15,0.0,0.0,0.0
2016-02-16,0.027343852480015807,-0.00146329493678643,0.01687807428544419
2016-02-17,0.08706565860035376,-0.0002443122640786166,0.016334869908450678
2016-02-18,-0.011323158733693717,0.003420835211009443,-0.004095999199505762
2016-02-19,-0.0011392968371775059,-0.0013390926748854115,-0.00046834438992870986
2016-02-22,0.06699479062990088,0.00024361771438896618,0.01447925088297608
2016-02-23,-0.0029818286241705128,0.0006086483036196189,-0.01262954625028978
2016-02-24,0.010101004393246793,0.0007319631412319172,0.004575334961325561
2016-02-25,0.047094914915335684,0.0014598259436870986,0.01211183924038739
2016-02-26,0.015525816600528097,-0.0009720661706340561,-0.0023013265566271812
2016-02-29,0.008353468768718342,0.0006083410704627035,-0.007842004877755326
2016-03-01,-0.029073080259574557,-0.0033503265529267745,0.023506683700495357
2016-03-02,0.010678823954507921,-0.0006113162981510323,0.0044919614256027085
2016-03-03,0.039290607872446426,0.0004900962607590209,0.003920002952962243
2016-03-04,0.02707681972740761,-0.0004898561840748217,0.0032535082475888544
2016-03-07,0.021140033080221166,-0.00024449007542670653,0.0007982760757909713
2016-03-08,-0.013103370952345483,0.0033031287683735755,-0.010918064300662778
2016-03-09,0.030207303417474796,-0.0017068932040095186,0.004940026217828741
2016-03-10,-0.01696052509474255,-0.000488632619419449,0.0008021186841280503
2016-03-11,0.011307091998520313,-0.0013441952720407713,0.016137155490817623
2016-03-14,0.036867487272411736,0.002202851827397989,-0.00128208122120832
2016-03-15,0.014826854254383681,-0.0009774022616307887,-0.0016297528085252866
2016-03-16,0.01644223390939903,0.003911575226599462,0.005787225963447495
2016-03-17,0.02005139734476491,0.002191279222199638,0.006344486201714128
2016-03-18,0.028094340456043643,0.0008501708840398248,0.0039289000707458666
2016-03-21,0.023975234953553137,-0.001820853759636587,0.0014191958818956518
2016-03-22,-0.01711979903690175,-0.00024263159111403976,-0.0005372419648020932
2016-03-23,-0.04977800018235601,0.0021896402859775677,-0.0065998338811961155
2016-03-24,0.0232275906570083,-0.0012146156743009229,-0.0004430883549205733
2016-03-25,0.0,0.0,0.0
2016-03-28,0.011020873910291051,0.00048743501200165795,0.0005911639333564533
2016-03-29,-0.0005646003647661324,0.0041283418561604,0.009249809906439088
2016-03-30,-0.014078972960765879,-0.000362071709942402,0.004388053721960494
2016-03-31,0.012693337980441255,0.0019346110067097744,-0.002427350326292599
2016-04-01,0.03403399570678456,0.0011254665644784279,0.006812160078310425
2016-04-04,0.039563979070301736,0.0,-0.0032378275903767184
2016-04-05,0.03433343457363125,0.0018134350495810914,-0.00998793409762877
2016-04-06,0.038947853163352475,-0.0004824631599945617,0.010921412670540365
2016-04-07,-0.030969800698537053,0.0032591143382587617,-0.011966155489997132
2016-04-08,-0.02772166475041915,-0.0008422783431349945,0.0026967469540293276
2016-04-11,-0.0005998457768249255,-0.00012007878045283693,-0.002347033984740343
2016-04-12,-0.008402652353309281,-0.0015652939300898616,0.009312685416175137
2016-04-13,0.0270760454618868,0.0006023227689662125,0.010101099718535789
2016-04-14,-0.010489893292484176,-0.0008437810833612502,4.770598782477542e-05
2016-04-15,0.010521694235412493,0.0022924324945285957,-0.001105279509309609
2016-04-18,-0.002475334060495493,-0.00036114155811206583,0.007026670192946671
2016-04-19,-0.02564203697895895,0.0006021606626058773,0.003154160976659215
2016-04-20,0.010510619221744344,-0.0027682477489797686,0.0009526510904287466
2016-04-21,-0.006720777009723511,-0.001206693448699836,-0.005378413031839613
2016-04-22,0.021990432529629622,-0.00036279994263666016,0.0
2016-04-25,-0.007605979610801672,-0.001208161735780533,-0.0017226437309970644
2016-04-26,0.007624509088934195,-0.0014521967728770013,0.0014859808052871681
2016-04-27,-0.008946136908751234,0.00302959011474746,0.002058356538318984
2016-04-28,-0.014952135009967504,0.0018125326199021075,-0.009075844129221577
2016-04-29,-0.028056989923414988,0.0007235548718251827,-0.005398767009992755
2016-05-02,0.004319697802968259,-0.0017628242553057172,0.00794813343565215
2016-05-03,-0.03920601056164674,0.0027816673340876896,-0.008702864900445806
2016-05-04,-0.04201105333661326,0.00036279431048868993,-0.005578246316333968
2016-05-05,-0.04955961442777834,0.0018086860283266226,-0.00019535442631102296
2016-05-06,0.016073354609201562,-0.00048180612077941554,0.0036592419518741703
2016-05-09,-0.02796256243720341,0.0007229055305131293,0.0008262590524994451
2016-05-10,-0.0011008885097381071,0.0,0.012433936448150718
2016-05-11,0.0012937597581215154,0.00024124005408876492,-0.009354592573243337
2016-05-12,-0.00803978103371572,0.00011967966916404116,0.00029057029146883906
2016-05-13,0.001592002938870074,0.0010832447435173975,-0.008714489834814931
2016-05-16,0.003275341382076302,-0.002163841797625188,0.009865461594626979
2016-05-17,-0.01742759842604591,-0.0007229055305131293,-0.009333819790996456
2016-05-18,0.03180885470243422,-0.004699546840930546,0.00029343544000637323
2016-05-19,0.01913147353519906,0.0010895328178657238,-0.0034653859991587987
2016-05-20,0.023558406194412074,0.0,0.006317365193301949
2016-05-23,-0.01843105074925866,0.00024179382065625532,-0.0013622820372710676
2016-05-24,0.007816075741021722,-0.00048365392018878683,0.012962170307283749
2016-05-25,0.0076637497781955055,-0.000363603219941111,0.006783139776348257
2016-05-26,0.02522997924071091,0.0016952322052563584,0.00028671044863592954
2016-05-27,-0.00923954578720032,-0.0003622657901030113,0.004298996236356878
2016-05-30,0.0,0.0,0.0
2016-05-31,0.0008518675345341453,0.0008456948899815409,-0.0019023915523932455
2016-06-01,-0.016440468601288782,0.00035099275275585207,0.002048990199075229
2016-06-02,-0.0027327356754038856,0.001936000434015206,0.003043988465639025
2016-06-03,0.00013700139934802458,0.0062783834847779385,-0.0029876180302323974
2016-06-06,0.007717276207808599,-0.0015601051299489743,0.005089059391127249
2016-06-07,0.05283668197567204,0.00012062414274049971,0.001561123788785812
2016-06-08,0.013686831518021192,0.0012014943722484794,0.0032595339379235533
2016-06-09,-0.026154878987485475,0.0009599694435327155,-0.0013654639338720465
2016-06-10,-0.0460847232525351,0.0009590487860033914,-0.009477571464790668
2016-06-13,-0.00420496739684062,0.0002397437277168457,-0.007711730687804286
2016-06-14,-0.013356605490256634,-0.00011905866055805792,-0.0019669322353135232
2016-06-15,0.012746565418183309,0.002274695543489358,-0.0013937976392482954
2016-06-16,0.0010565546173815221,0.001076148009129252,0.0029843501591537702
2016-06-17,-0.011288062840889457,-0.0014331210478421008,-0.00372408712630945
2016-06-20,0.019631474173017693,-0.0022708288871794435,0.006439875442305176
2016-06-21,-0.0004096198348979563,-0.0013185437481224582,0.0028388900938467465
2016-06-22,-0.10450341756812143,0.0003607206142370867,-0.001631491504660909
2016-06-23,-0.001322128315258908,-0.0017997498769477538,0.013022742062540615
2016-06-24,-0.016547827629193046,0.005647208363832812,-0.0359090482626413
2016-06-27,0.027957518513328727,0.005017832983391868,-0.01790996255146604
2016-06-28,0.016318349791359932,0.0011895985955308053,0.01803580719193354
2016-06-29,0.041627392999816326,-0.00035699399212674177,0.017027649981738557
2016-06-30,0.009943412480724279,0.0013069317596925423,0.01364564620492259
2016-07-01,0.019879378262587677,0.002781517302865355,0.0021003301478779157
2016-07-04,0.0,0.0,0.0
