Date,TSLA,BND,SPY
2021-03-24,210.08999633789062,73.20909881591797,362.925537109375
2021-03-25,213.4633331298828,73.15741729736328,364.9671936035156
2021-03-26,206.23666381835938,73.02820587158203,370.8486328125
2021-03-29,203.76333618164062,72.93343353271484,370.6612854003906
2021-03-30,211.8733367919922,73.01099395751953,369.6779479980469
2021-03-31,222.64332580566406,72.97651672363281,371.1763610839844
2021-04-01,220.5833282470703,73.21136474609375,375.18475341796875
2021-04-05,230.35000610351562,73.09910583496094,380.5697937011719
2021-04-06,230.5399932861328,73.3581314086914,380.34503173828125
2021-04-07,223.6566619873047,73.27178192138672,380.78521728515625
2021-04-08,227.93333435058594,73.43580627441406,382.5926818847656
2021-04-09,225.67333984375,73.34085083007812,385.3741760253906
2021-04-12,233.9933319091797,73.32359313964844,385.5146789550781
2021-04-13,254.10667419433594,73.51351928710938,386.6572570800781
2021-04-14,244.07666015625,73.46172332763672,385.33673095703125
2021-04-15,246.28334045410156,73.77253723144531,389.47625732421875
2021-04-16,246.5933380126953,73.57398986816406,390.77801513671875
2021-04-19,238.2100067138672,73.5307846069336,388.8581848144531
2021-04-20,239.663330078125,73.65164184570312,386.01116943359375
2021-04-21,248.0399932861328,73.72933959960938,389.6635437011719
2021-04-22,239.89666748046875,73.76387786865234,386.104736328125
2021-04-23,243.13333129882812,73.77253723144531,390.2909851074219
2021-04-26,246.06666564941406,73.7207260131836,391.1058044433594
2021-04-27,234.913330078125,73.5307846069336,391.02154541015625
2021-04-28,231.46665954589844,73.56531524658203,390.9091796875
2021-04-29,225.6666717529297,73.5048828125,393.4002685546875
2021-04-30,236.47999572753906,73.60848999023438,390.8154296875
2021-05-03,228.3000030517578,73.62665557861328,391.6584777832031
2021-05-04,224.53334045410156,73.72176361083984,389.2421569824219
2021-05-05,223.64666748046875,73.76497650146484,389.36383056640625
2021-05-06,221.17999267578125,73.7995834350586,392.47320556640625
2021-05-07,224.1233367919922,73.80821228027344,395.3296203613281
2021-05-10,209.67999267578125,73.63530731201172,391.4149475097656
2021-05-11,205.73333740234375,73.48828125,387.92156982421875
2021-05-12,196.6300048828125,73.22891998291016,379.6801452636719
2021-05-13,190.56333923339844,73.37588500976562,384.2409973144531
2021-05-14,196.5800018310547,73.5488052368164,390.14117431640625
2021-05-17,192.27667236328125,73.47962951660156,389.14837646484375
2021-05-18,192.6233367919922,73.40182495117188,385.7957458496094
2021-05-19,187.82000732421875,73.32402801513672,384.78424072265625
2021-05-20,195.5933380126953,73.56612396240234,388.9236755371094
2021-05-21,193.6266632080078,73.58343505859375,388.6053161621094
2021-05-24,202.14666748046875,73.66986846923828,392.5667724609375
2021-05-25,201.56333923339844,73.860107421875,391.6959228515625
2021-05-26,206.3766632080078,73.83415985107422,392.47320556640625
2021-05-27,210.28334045410156,73.73041534423828,392.6791687011719
2021-05-28,208.4066619873047,73.72176361083984,393.381591796875
2021-06-01,207.96665954589844,73.716552734375,393.0351257324219
2021-06-02,201.7066650390625,73.79450225830078,393.6531982421875
2021-06-03,190.94667053222656,73.65592193603516,392.19219970703125
2021-06-04,199.68333435058594,73.95038604736328,395.7790832519531
2021-06-07,201.7100067138672,73.8984146118164,395.3951110839844
2021-06-08,201.19667053222656,74.03697967529297,395.4794921875
2021-06-09,199.5933380126953,74.1842041015625,394.889404296875
2021-06-10,203.3733367919922,74.34009552001953,396.7250671386719
2021-06-11,203.29666137695312,74.32275390625,397.3805847167969
2021-06-14,205.89666748046875,74.13224792480469,398.27032470703125
2021-06-15,199.7866668701172,74.13224792480469,397.5398254394531
2021-06-16,201.6233367919922,73.92439270019531,395.32025146484375
2021-06-17,205.53334045410156,74.17555236816406,395.1890869140625
2021-06-18,207.77000427246094,74.40937805175781,389.8578186035156
2021-06-21,206.94332885742188,74.14956665039062,395.4390869140625
2021-06-22,207.90333557128906,74.25350189208984,397.5531005859375
2021-06-23,218.85667419433594,74.20155334472656,397.07391357421875
2021-06-24,226.60667419433594,74.23616790771484,399.4229736328125
2021-06-25,223.9566650390625,74.09760284423828,400.84173583984375
2021-06-28,229.57333374023438,74.29682922363281,401.64984130859375
2021-06-29,226.9199981689453,74.33143615722656,401.86590576171875
2021-06-30,226.56666564941406,74.38339233398438,402.20416259765625
2021-07-01,225.97332763671875,74.37646484375,404.43096923828125
2021-07-02,226.3000030517578,74.5065689086914,407.5223388671875
2021-07-06,219.86000061035156,74.77545928955078,406.7799987792969
2021-07-07,214.88333129882812,74.93158721923828,408.21759033203125
2021-07-08,217.60333251953125,75.0009536743164,404.891357421875
2021-07-09,218.98333740234375,74.76675415039062,409.2135314941406
2021-07-12,228.56666564941406,74.74076080322266,410.67938232421875
2021-07-13,222.84666442871094,74.5065689086914,409.279296875
2021-07-14,217.7933349609375,74.75811004638672,409.89007568359375
2021-07-15,216.86666870117188,74.94025421142578,408.4900207519531
2021-07-16,214.74000549316406,74.87084197998047,405.28607177734375
2021-07-19,215.4066619873047,75.29586029052734,399.30084228515625
2021-07-20,220.1666717529297,75.21782684326172,405.02294921875
2021-07-21,218.42999267578125,74.97493743896484,408.3021240234375
2021-07-22,216.4199981689453,75.1397476196289,409.1571960449219
2021-07-23,214.4600067138672,75.05299377441406,413.36663818359375
2021-07-26,219.2066650390625,75.00962829589844,414.3812561035156
2021-07-27,214.92666625976562,75.20043182373047,412.4927673339844
2021-07-28,215.66000366210938,75.26985168457031,412.3236389160156
2021-07-29,225.78334045410156,75.1397476196289,414.03369140625
2021-07-30,229.06666564941406,75.25250244140625,412.02294921875
2021-08-02,236.55667114257812,75.43145751953125,411.1584777832031
2021-08-03,236.5800018310547,75.44884490966797,414.5035400390625
2021-08-04,236.97332763671875,75.44884490966797,412.464599609375
2021-08-05,238.2100067138672,75.27505493164062,415.07666015625
2021-08-06,233.03334045410156,74.91891479492188,415.76251220703125
2021-08-09,237.9199981689453,74.77991485595703,415.4242858886719
2021-08-10,236.663330078125,74.6669692993164,415.9410705566406
2021-08-11,235.94000244140625,74.71910858154297,416.974609375
2021-08-12,240.75,74.727783203125,418.22430419921875
2021-08-13,239.05667114257812,75.02315521240234,418.98541259765625
2021-08-16,228.72332763671875,75.0926513671875,419.9718933105469
2021-08-17,221.90333557128906,75.01448822021484,417.2189636230469
2021-08-18,229.663330078125,74.99707794189453,412.6524963378906
2021-08-19,224.49000549316406,75.16215515136719,413.2913818359375
2021-08-20,226.75332641601562,75.144775390625,416.5799560546875
2021-08-23,235.43333435058594,75.16215515136719,420.2444152832031
2021-08-24,236.163330078125,75.01448822021484,420.9114990234375
2021-08-25,237.06666564941406,74.89285278320312,421.7947998046875
2021-08-26,233.72000122070312,74.90155792236328,419.3048095703125
2021-08-27,237.30667114257812,75.11870574951172,423.0538024902344
2021-08-30,243.6366729736328,75.20558166503906,424.91424560546875
2021-08-31,245.24000549316406,75.11001586914062,424.28472900390625
2021-09-01,244.69667053222656,75.12309265136719,424.51019287109375
2021-09-02,244.1300048828125,75.22749328613281,425.8162841796875
2021-09-03,244.52333068847656,75.07087707519531,425.712890625
2021-09-07,250.97332763671875,74.85334777832031,424.1907653808594
2021-09-08,251.2899932861328,74.97517395019531,423.6739807128906
2021-09-09,251.6199951171875,75.24486541748047,421.86053466796875
2021-09-10,245.42333984375,75.06217956542969,418.53436279296875
2021-09-13,247.6666717529297,75.17532348632812,419.60546875
2021-09-14,248.163330078125,75.3580093383789,417.341064453125
2021-09-15,251.94332885742188,75.28839111328125,420.8270263671875
2021-09-16,252.3300018310547,75.14918518066406,420.159912109375
2021-09-17,253.163330078125,75.0534896850586,416.06707763671875
2021-09-20,243.38999938964844,75.2623062133789,409.12945556640625
2021-09-21,246.4600067138672,75.24486541748047,408.74298095703125
2021-09-22,250.64666748046875,75.32318115234375,412.730224609375
2021-09-23,251.2133331298828,74.92295837402344,417.744873046875
2021-09-24,258.1300048828125,74.76634979248047,418.4330139160156
2021-09-27,263.78668212890625,74.67935943603516,417.2359313964844
2021-09-28,259.1866760253906,74.35743713378906,408.827880859375
2021-09-29,260.4366760253906,74.36610412597656,409.5159606933594
2021-09-30,258.49334716796875,74.34868621826172,404.5107727050781
2021-10-01,258.40667724609375,74.60140228271484,409.3179931640625
2021-10-04,260.510009765625,74.54912567138672,404.0394592285156
2021-10-05,260.1966552734375,74.36611938476562,408.243408203125
2021-10-06,260.9166564941406,74.40099334716797,409.94012451171875
2021-10-07,264.53668212890625,74.19185638427734,413.48431396484375
2021-10-08,261.8299865722656,74.00885009765625,412.730224609375
2021-10-11,263.9800109863281,73.89556884765625,409.7421569824219
2021-10-12,268.5733337402344,74.16571044921875,408.7334899902344
2021-10-13,270.3599853515625,74.36611938476562,410.2040710449219
2021-10-14,272.7733459472656,74.49685668945312,417.1038818359375
2021-10-15,281.010009765625,74.31385040283203,420.2804870605469
2021-10-18,290.03668212890625,74.27029418945312,421.5248107910156
2021-10-19,288.0899963378906,74.06114196777344,424.7768249511719
2021-10-20,288.6000061035156,73.9740219116211,426.44525146484375
2021-10-21,298.0,73.86942291259766,427.5574645996094
2021-10-22,303.2266540527344,74.02629089355469,427.114501953125
2021-10-25,341.6199951171875,74.06114196777344,429.40496826171875
2021-10-26,339.4766540527344,74.20928955078125,429.7913818359375
2021-10-27,345.9533386230469,74.47940826416016,427.88739013671875
2021-10-28,359.0133361816406,74.3835678100586,432.01605224609375
